Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	song.type.lek	SNR	prevalence
90.5773922902494	90.7287755102041	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	90.5773922902494	373	Spectrogram 1	1	1310.935	10661.4344	0.SUR.1989.5.31.ITM70960A-26.WAV_1-3	SUR-E1	15.8206832403	high
90.8287755102041	90.9744444444444	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	90.8287755102041	374	Spectrogram 1	1	2135.028	11485.5274	0.SUR.1970.7.23.ITM70861B-31.WAV_2	SUR-A4	15.4592629128	low
91.0744444444444	91.2255102040816	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	91.0744444444444	375	Spectrogram 1	1	1977.1507292	11327.6501292	0.TR1.2012.7.31.8.52.WAV_3-6	TR1-E4	17.0408001941	low
91.3255102040816	91.4901814058957	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	91.3255102040816	376	Spectrogram 1	1	2044.6	11395.0994	0.CCL.2019.7.16.8.15.WAV_7	CCL-L2	20.0874900459352	high
91.5901814058957	91.736462585034	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	91.5901814058957	377	Spectrogram 1	1	1833.5075251	11184.0069251	0.BR1.2013.6.7.8.24.WAV_2-2	BR1-D4	22.3805805499	low
91.836462585034	91.9718594104308	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	91.836462585034	378	Spectrogram 1	1	2231.099	11581.5984	0.SUR.2009.5.25.7.46 (2).WAV_3	SUR-F3	3.0038395684	low
92.0718594104308	92.2012244897959	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	92.0718594104308	379	Spectrogram 1	1	2151.8	11502.2994	0.HC1.1992.2.14.3.17-2.WAV_3	HC1-F2	19.265019365076	high
92.3012244897959	92.4390929705215	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	92.3012244897959	380	Spectrogram 1	1	1890.41	11240.9094	0.SUR.1970.7.23.ITM70861B-31.WAV_3	SUR-A4	15.7560620371	low
92.5390929705215	92.6821088435374	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	92.5390929705215	381	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_5	SUR-F3	3.9668785808	low
92.7821088435374	92.9350113378685	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	92.7821088435374	382	Spectrogram 1	1	1666.2890333	11016.7884333	279.CCE.2014.7.7.26.8.32.WAV_2-2	CCE-I1	18.5809296493	high
93.0350113378685	93.1553514739229	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	93.0350113378685	383	Spectrogram 1	1	1461.5	10811.9994	0.SUR.2017.05.26.8.24.WAV_6	SUR-J6	16.1801188847	low
93.2553514739229	93.4498185941043	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	93.2553514739229	384	Spectrogram 1	1	1544.09519	10894.59459	0.CCE.2008.3.31.8.35.WAV_2-3	CCE-I2	20.2366022923	high
93.5498185941043	93.6947392290249	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	93.5498185941043	385	Spectrogram 1	1	2154.900991	11505.400391	88.CCL.2012.5.25.7.49.WAV_1-3	CCL-K1	23.7124377186	high
93.7947392290249	93.9707256235828	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	93.7947392290249	386	Spectrogram 1	1	2066.0624532	11416.5618532	314.CCL.2014.4.17.8.01.WAV_3-6	CCL-L1	27.408935218	high
94.0707256235828	94.2142403628118	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	94.0707256235828	387	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.24.WAV_2-5	BR1-D4	21.8245768807	low
94.3142403628118	94.4477551020408	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	94.3142403628118	388	Spectrogram 1	1	2354.4497283	11704.9491283	0.CCE.1970.7.13.ITM70858A-5.WAV_1-5	CCE-C2	13.9708331761	low
94.5477551020408	94.6940136054422	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	94.5477551020408	389	Spectrogram 1	1	1496.8	10847.2994	0.SAT.2017.7.5.8.47.WAV_1	SAT-G1	23.115209659	high
94.7940136054422	94.9111111111111	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	94.7940136054422	390	Spectrogram 1	1	1493.3	10843.7994	0.SUR.2017.05.26.8.24.WAV_4	SUR-J6	13.1303326845	low
95.0111111111111	95.1451247165533	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	95.0111111111111	391	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-6	CCE-C2	11.9078751821	low
95.2451247165533	95.3791383219955	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	95.2451247165533	392	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-6	CCE-C2	11.9078751821	low
95.4791383219955	95.5865306122449	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	95.4791383219955	393	Spectrogram 1	1	2219.458	11569.9574	178.SUR.2013.2.2.8.42.WAV_3-5	SUR-J1	24.9787276863	high
95.6865306122449	95.8459410430839	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	95.6865306122449	394	Spectrogram 1	1	2370.272	11720.7714	209.LOC.2013.3.26.8.34.WAV_2-5	LOC-A2	20.7961805777	high
95.9459410430839	96.0791383219955	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	95.9459410430839	395	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-3	CCE-C2	11.2856546614	low
96.1791383219955	96.2994784580499	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	96.1791383219955	396	Spectrogram 1	1	1683.9	11034.3994	0.SUR.2017.05.26.8.24.WAV_2	SUR-J6	13.3663318031	low
96.3994784580499	96.5419047619048	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	96.3994784580499	397	Spectrogram 1	1	2037.181	11387.6804	0.SUR.1970.7.23.ITM70858B-2.WAV_2	SUR-A5	13.1911196023	low
96.6419047619048	96.8051020408163	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	96.6419047619048	398	Spectrogram 1	1	1917.829	11268.3284	117.LOC.2012.4.9.7.30.WAV_2	LOC-A2	24.4059330932	high
96.9051020408163	97.0643990929705	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	96.9051020408163	399	Spectrogram 1	1	1540.792	10891.2914	312.CCL.2014.4.17.8.11.WAV_3-5	CCL-M1	13.6877215456	low
97.1643990929705	97.3401133786848	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	97.1643990929705	400	Spectrogram 1	1	2465.8358732	11816.3352732	104.CCE.2012.3.13.7.42.WAV_2	CCE-I2	21.8721463916	high
97.4401133786848	97.5677777777778	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	97.4401133786848	401	Spectrogram 1	1	2044.4	11394.8994	0.SUR.2016.7.13.7.53.WAV_5	SUR-K4	18.8369442558	low
97.6677777777778	97.8336507936508	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	97.6677777777778	402	Spectrogram 1	1	2288.1587976	11638.6581976	66.CCE.2011.7.20.8.08.WAV_2	CCE-I1	21.5658024476	high
97.9336507936508	98.0827437641723	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	97.9336507936508	403	Spectrogram 1	1	2249.1	11599.5994	0.CCL.2019.7.16.9.04.WAV_3	CCL-N1	14.5056304368866	high
98.1827437641723	98.3159410430839	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	98.1827437641723	404	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-3	CCE-C2	11.2856546614	low
98.4159410430839	98.5785260770975	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	98.4159410430839	405	Spectrogram 1	1	1399.77342	10750.27282	0.CCL.2017.05.22.8.34.WAV_17	CCL-L1	27.7183598403	high
98.6785260770975	98.7930158730159	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	98.6785260770975	406	Spectrogram 1	1	1710.7083021	11061.2077021	17.CCL.2010.5.27.8.59.WAV_2-1	CCL-I1	10.8303384076	low
98.8930158730159	99.0255328798186	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	98.8930158730159	407	Spectrogram 1	1	1939.333	11289.8324	0.SUR.1970.7.23.ITM70858B-2.WAV_3	SUR-A5	13.3628863884	low
99.1255328798186	99.2359863945578	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	99.1255328798186	408	Spectrogram 1	1	2068.643	11419.1424	87.SUR.2012.2.3.9.57.WAV_1	SUR-J2	13.763224157	low
99.3359863945578	99.4496371882086	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	99.3359863945578	409	Spectrogram 1	1	1659.860124	11010.359524	0.CCL.2010.5.27.7.59.WAV_1-4	CCL-I1	10.239845088	low
99.5496371882086	99.7079591836735	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	99.5496371882086	410	Spectrogram 1	1	1601.978	10952.4774	0.CCL.2015.6.18.8.57.WAV_1-35	CCL-N1	9.8232081675	high
99.8079591836735	99.928253968254	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	99.8079591836735	411	Spectrogram 1	1	2181.754	11532.2534	40.SUR.2011.6.8.8.21.WAV_2	SUR-F5	20.2063611039	low
100.028253968254	100.162494331066	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	100.028253968254	412	Spectrogram 1	1	1932.8046466	11283.3040466	0.SUR.2014.7.8.8.51.WAV_2	SUR-K2	27.3584360929	high
100.262494331066	100.394217687075	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	100.262494331066	413	Spectrogram 1	1	1934.9	11285.3994	0.HC1.1992.2.15.3.29.WAV_4	HC1-F2	19.8414382080458	high
100.494217687075	100.657414965986	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	100.494217687075	414	Spectrogram 1	1	1917.829	11268.3284	117.LOC.2012.4.9.7.30.WAV_2	LOC-A2	24.4059330932	high
100.757414965986	100.903696145125	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	100.757414965986	415	Spectrogram 1	1	1833.5075251	11184.0069251	0.BR1.2013.6.7.8.24.WAV_2-2	BR1-D4	22.3805805499	low
101.003696145125	101.13462585034	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	101.003696145125	416	Spectrogram 1	1	1556.8	10907.2994	0.SUR.2017.05.26.9.45.WAV_1	SUR-K2	25.9983143325	high
101.23462585034	101.366689342404	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	101.23462585034	417	Spectrogram 1	1	1955.532	11306.0314	36.SUR.2013.2.2.10.24.WAV_1	SUR-K2	26.6514400471	high
101.466689342404	101.623673469388	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	101.466689342404	418	Spectrogram 1	1	2122.9198602	11473.4192602	0.CCE.1982.2.25.ITM70862A-21.WAV_2-5	CCE-F1	10.7346810188	high
101.723673469388	101.873424036281	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	101.723673469388	419	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_2	BR1-D3	13.7870123132	low
101.973424036281	102.100929705215	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	101.973424036281	420	Spectrogram 1	1	2027.274	11377.7734	0.SUR.2014.7.27.3.27.WAV_2-4	SUR-J4	23.9957238021	low
102.200929705215	102.326712018141	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	102.200929705215	421	Spectrogram 1	1	1710.7083021	11061.2077021	17.CCL.2010.5.27.8.59.WAV_2-3	CCL-I1	11.4575215999	low
102.426712018141	102.547278911565	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	102.426712018141	422	Spectrogram 1	1	1888.3853777	11238.8847777	87.SUR.2012.2.3.9.57.WAV_2	SUR-J2	9.0819994685	low
102.647278911565	102.791292517007	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	102.647278911565	423	Spectrogram 1	1	1577.4504955	10927.9498955	36.SUR.2011.6.9.5.50.WAV_1-30	SUR-H3	13.2258835931	low
102.891292517007	103.027097505669	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	102.891292517007	424	Spectrogram 1	1	1934.9	11285.3994	0.SUR.2016.6.22.8.40.wav_6	SUR-K4	20.1234601248	low
103.127097505669	103.260453514739	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	103.127097505669	425	Spectrogram 1	1	2038.2	11388.6994	374.SUR.2016.6.22.7.06.wav_4	SUR-J3	21.5071409747	high
103.360453514739	103.47716553288	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	103.360453514739	426	Spectrogram 1	1	2144.05	11494.5494	180.SUR.2014.4.9.7.15.WAV_3-4	SUR-K3	25.7104201938	low
103.57716553288	103.736575963719	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	103.57716553288	427	Spectrogram 1	1	2370.272	11720.7714	209.LOC.2013.3.26.8.34.WAV_2-5	LOC-A2	20.7961805777	high
103.836575963719	103.970090702948	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	103.836575963719	428	Spectrogram 1	1	2354.4497283	11704.9491283	0.CCE.1970.7.13.ITM70858A-5.WAV_1-5	CCE-C2	13.9708331761	low
104.070090702948	104.216371882086	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	104.070090702948	429	Spectrogram 1	1	1266.516	10617.0154	0.SUR.1989.5.31.ITM70960A-26.WAV_1-4	SUR-E1	15.4876605807	high
104.316371882086	104.472267573696	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	104.316371882086	430	Spectrogram 1	1	2238.6847942	11589.1841942	0.CCE.1982.2.25.ITM70862A-21.WAV_2	CCE-F1	9.434661166	high
104.572267573696	104.748253968254	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	104.572267573696	431	Spectrogram 1	1	2066.0624532	11416.5618532	314.CCL.2014.4.17.8.01.WAV_3-6	CCL-L1	27.408935218	high
104.848253968254	104.978321995465	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	104.848253968254	432	Spectrogram 1	1	2106.347	11456.8464	180.SUR.2014.4.9.7.15.WAV_4	SUR-K3	25.6744475772	low
105.078321995465	105.198662131519	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	105.078321995465	433	Spectrogram 1	1	1683.9	11034.3994	0.SUR.2017.05.26.8.24.WAV_2	SUR-J6	13.3663318031	low
105.298662131519	105.434058956916	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	105.298662131519	434	Spectrogram 1	1	2231.099	11581.5984	0.SUR.2009.5.25.7.46 (2).WAV_3	SUR-F3	3.0038395684	low
105.534058956916	105.678321995465	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	105.534058956916	435	Spectrogram 1	1	2017.614	11368.1134	0.SUR.1981.2.27.ITM70862A-14.WAV_5	SUR-E1	12.7679221223	high
105.778321995465	105.929115646258	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	105.778321995465	436	Spectrogram 1	1	2068.039	11418.5384	0.SUR.2008.3.17.8.19.WAV_5	SUR-F1	17.1585018117	high
106.029115646259	106.149455782313	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	106.029115646259	437	Spectrogram 1	1	1461.5	10811.9994	0.SUR.2017.05.26.8.24.WAV_6	SUR-J6	16.1801188847	low
106.249455782313	106.382811791383	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	106.249455782313	438	Spectrogram 1	1	2038.2	11388.6994	374.SUR.2016.6.22.7.06.wav_4	SUR-J3	21.5071409747	high
106.482811791383	106.647120181406	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	106.482811791383	439	Spectrogram 1	1	1977.2239154	11327.7233154	0.CCL.2013.2.16.8.00.WAV_1	CCL-L1	24.2824396076	high
106.747120181406	106.88156462585	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	106.747120181406	440	Spectrogram 1	1	1888.3853777	11238.8847777	36.SUR.2015.6.9.8.06.WAV_1-2	SUR-K1	20.0608427745	high
106.98156462585	107.129546485261	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	106.98156462585	441	Spectrogram 1	1	1488.6119577	10839.1113577	36.SUR.2011.6.9.5.50.WAV_1-27	SUR-H3	12.9981813015	low
107.229546485261	107.363560090703	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	107.229546485261	442	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-6	CCE-C2	11.9078751821	low
107.463560090703	107.574013605442	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	107.463560090703	443	Spectrogram 1	1	2068.643	11419.1424	87.SUR.2012.2.3.9.57.WAV_1	SUR-J2	13.763224157	low
107.674013605442	107.796485260771	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	107.674013605442	444	Spectrogram 1	1	1932.8046466	11283.3040466	40.SUR.2011.6.30.15.32.WAV_4	SUR-F4	13.5407605991	low
107.896485260771	108.034512471655	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	107.896485260771	445	Spectrogram 1	1	2180.802	11531.3014	0.SAT.2014.5.13.8.59.WAV_1	SAT-G1	25.8109872147	high
108.134512471655	108.267029478458	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	108.134512471655	446	Spectrogram 1	1	1939.333	11289.8324	0.SUR.1970.7.23.ITM70858B-2.WAV_3	SUR-A5	13.3628863884	low
108.367029478458	108.531700680272	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	108.367029478458	447	Spectrogram 1	1	2044.6	11395.0994	0.CCL.2019.7.16.8.15.WAV_7	CCL-L2	20.0874900459352	high
108.631700680272	108.761065759637	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	108.631700680272	448	Spectrogram 1	1	2151.8	11502.2994	0.HC1.1992.2.14.3.17-2.WAV_3	HC1-F2	19.265019365076	high
108.861065759637	109.005328798186	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	108.861065759637	449	Spectrogram 1	1	2017.614	11368.1134	0.SUR.1981.2.27.ITM70862A-14.WAV_5	SUR-E1	12.7679221223	high
109.105328798186	109.227006802721	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	109.105328798186	450	Spectrogram 1	1	2154.900991	11505.400391	292.SUR.2015.6.8.8.13.WAV_2-8	SUR-J3	20.1350905002	high
109.327006802721	109.478390022676	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	109.327006802721	451	Spectrogram 1	1	1310.935	10661.4344	0.SUR.1989.5.31.ITM70960A-26.WAV_1-3	SUR-E1	15.8206832403	high
109.578390022676	109.71820861678	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	109.578390022676	452	Spectrogram 1	1	2066.0624532	11416.5618532	10.SUR.2010.5.20.5.35.WAV_2-3	SUR-F1	19.710090973	high
109.81820861678	109.977505668934	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	109.81820861678	453	Spectrogram 1	1	1540.792	10891.2914	312.CCL.2014.4.17.8.11.WAV_3-5	CCL-M1	13.6877215456	low
110.077505668934	110.22052154195	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	110.077505668934	454	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_5	SUR-F3	3.9668785808	low
110.32052154195	110.454761904762	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	110.32052154195	455	Spectrogram 1	1	1653.903	11004.4024	213.SJA.2013.5.7.7.35.WAV_1-3	SJA-D3	22.0659482887	low
110.554761904762	110.706145124717	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	110.554761904762	456	Spectrogram 1	1	1310.935	10661.4344	0.SUR.1989.5.31.ITM70960A-26.WAV_1-3	SUR-E1	15.8206832403	high
110.806145124717	110.982131519274	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	110.806145124717	457	Spectrogram 1	1	2066.0624532	11416.5618532	314.CCL.2014.4.17.8.01.WAV_3-6	CCL-L1	27.408935218	high
111.082131519274	111.213854875283	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	111.082131519274	458	Spectrogram 1	1	1934.9	11285.3994	0.HC1.1992.2.15.3.29.WAV_4	HC1-F2	19.8414382080458	high
111.313854875283	111.430022675737	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	111.313854875283	459	Spectrogram 1	1	1578.861	10929.3604	0.SUR.2012.1.20.9.25.WAV_1	SUR-L1	21.4347160619	low
111.530022675737	111.644512471655	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	111.530022675737	460	Spectrogram 1	1	1710.7083021	11061.2077021	17.CCL.2010.5.27.8.59.WAV_2-1	CCL-I1	10.8303384076	low
111.744512471655	111.870544217687	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	111.744512471655	461	Spectrogram 1	1	1620.4	10970.8994	0.SUR.2017.05.26.9.35.WAV_5	SUR-J3	22.2284430184	high
111.970544217687	112.104784580499	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	111.970544217687	462	Spectrogram 1	1	1932.8046466	11283.3040466	0.SUR.2014.7.8.8.51.WAV_2	SUR-K2	27.3584360929	high
112.204784580499	112.347800453515	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	112.204784580499	463	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_5	SUR-F3	3.9668785808	low
112.447800453515	112.595782312925	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	112.447800453515	464	Spectrogram 1	1	2086.104	11436.6034	0.SUR.1970.7.23.ITM70861B-31.WAV_1	SUR-A4	17.3020504562	low
112.695782312925	112.846848072562	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	112.695782312925	465	Spectrogram 1	1	1977.1507292	11327.6501292	0.TR1.2012.7.31.8.52.WAV_3-6	TR1-E4	17.0408001941	low
112.946848072562	113.088934240363	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	112.946848072562	466	Spectrogram 1	1	1616.2	10966.6994	213.SJA.2013.5.7.7.35.WAV_1-5	SJA-D3	22.5377685815	low
